experiment_timestep,episode,episode_score,timestep_episode,best_score,accumulated_score
256500,31,1.0,2522,3.0,30.0
257400,31,1.0,3422,3.0,30.0
258300,31,1.0,4322,3.0,30.0
259200,31,1.0,5222,3.0,30.0
260100,31,1.0,6122,3.0,30.0
261000,31,1.0,7022,3.0,30.0
261900,31,1.0,7922,3.0,30.0
262170,31,1.0,8192,3.0,30.0
262800,32,0.0,630,3.0,30.0
263700,32,0.0,1530,3.0,30.0
264600,32,0.0,2430,3.0,30.0
265500,32,0.0,3330,3.0,30.0
266400,32,0.0,4230,3.0,30.0
267300,32,1.0,5130,3.0,31.0
268200,32,1.0,6030,3.0,31.0
269100,32,1.0,6930,3.0,31.0
270000,32,1.0,7830,3.0,31.0
270363,32,1.0,8193,3.0,31.0
270900,33,0.0,537,3.0,31.0
271800,33,0.0,1437,3.0,31.0
272700,33,0.0,2337,3.0,31.0
273600,33,0.0,3237,3.0,31.0
274500,33,0.0,4137,3.0,31.0
275400,33,0.0,5037,3.0,31.0
276300,33,0.0,5937,3.0,31.0
277200,33,0.0,6837,3.0,31.0
278100,33,0.0,7737,3.0,31.0
278556,33,0.0,8193,3.0,31.0
279000,34,1.0,444,3.0,32.0
279900,34,1.0,1344,3.0,32.0
280800,34,1.0,2244,3.0,32.0
281700,34,1.0,3144,3.0,32.0
282600,34,1.0,4044,3.0,32.0
283500,34,1.0,4944,3.0,32.0
284400,34,1.0,5844,3.0,32.0
285300,34,1.0,6744,3.0,32.0
286200,34,1.0,7644,3.0,32.0
286749,34,1.0,8193,3.0,32.0
287100,35,0.0,351,3.0,32.0
288000,35,1.0,1251,3.0,33.0
288900,35,1.0,2151,3.0,33.0
289800,35,1.0,3051,3.0,33.0
290700,35,1.0,3951,3.0,33.0
291600,35,1.0,4851,3.0,33.0
292500,35,1.0,5751,3.0,33.0
293400,35,1.0,6651,3.0,33.0
294300,35,2.0,7551,3.0,34.0
294942,35,2.0,8193,3.0,34.0
295200,36,0.0,258,3.0,34.0
296100,36,1.0,1158,3.0,35.0
297000,36,1.0,2058,3.0,35.0
297900,36,1.0,2958,3.0,35.0
298800,36,1.0,3858,3.0,35.0
299700,36,2.0,4758,3.0,36.0
300600,36,2.0,5658,3.0,36.0
301500,36,2.0,6558,3.0,36.0
302400,36,2.0,7458,3.0,36.0
303135,36,3.0,8193,3.0,37.0
303300,37,0.0,165,3.0,37.0
304200,37,0.0,1065,3.0,37.0
305100,37,1.0,1965,3.0,38.0
306000,37,1.0,2865,3.0,38.0
306900,37,1.0,3765,3.0,38.0
307800,37,1.0,4665,3.0,38.0
308700,37,1.0,5565,3.0,38.0
309600,37,1.0,6465,3.0,38.0
310500,37,1.0,7365,3.0,38.0
